lead_id,campaign_id,created_date,stage,deal_value_zar,closed_date
LD000548,CMP0004,2026-06-24,Qualified,,
LD000549,CMP0004,2026-06-24,Qualified,,
LD000550,CMP0004,2026-06-24,Lost,,2026-07-29
LD000551,CMP0004,2026-06-24,LOST,,2026-07-06
LD000552,CMP0004,2026-06-24,lost,,2026-07-01
LD000553,CMP0004,2026-06-24,Qualified,,
LD000554,CMP0004,2026-06-25,New,,
LD000555,CMP0004,2026-06-25,Qualified,,
LD000556,CMP0004,2026-06-26,Lost,,2026-07-05
LD000557,CMP0004,2026-06-27,LOST,,2026-07-15
LD000558,CMP0004,2026-06-27,Won ,814900.0,2026-08-22
LD000559,CMP0004,2026-06-27,New,,
LD000560,CMP0004,2026-06-27,LOST,,2026-07-08
LD000561,CMP0004,2026-06-27,New,,
LD000562,CMP0004,2026-06-29,New,,
LD000563,CMP0004,2026-06-30,lost,,2026-08-12
LD000564,CMP0004,2026-06-30,New,,
LD000565,CMP0004,2026-06-30,qualified,,
LD000566,CMP0004,2026-07-01,LOST,,2026-07-25
LD000567,CMP0004,2026-07-01,new,,
LD000568,CMP0004,2026-07-02,New,,
LD000569,CMP0004,2026-07-03,new,,
LD000570,CMP0004,2026-07-03,New,,
LD000571,CMP0004,2026-07-03,qualified,,
LD000572,CMP0004,2026-07-03,NEW ,,
LD000573,CMP0004,2026-07-04,qualified,,
LD000574,CMP0004,2026-07-05,New,,
LD000575,CMP0004,2026-07-06,qualified,,
LD000576,CMP0004,2026-07-07,Qualified,,
LD000577,CMP0004,2026-07-09,Qualified,,
LD000578,CMP0004,2026-07-10,Qualified,,
LD000579,CMP0004,2026-07-11,Qualified,,
LD000580,CMP0004,2026-07-11,NEW ,,
LD000581,CMP0004,2026-07-13,NEW ,,
LD000582,CMP0004,2026-07-13,New,,
LD000583,CMP0004,2026-07-14,NEW ,,
LD000584,CMP0004,2026-07-16,New,,
LD000585,CMP0004,2026-07-16,New,,
LD000586,CMP0004,2026-07-18,new,,
LD000587,CMP0004,2026-07-21,qualified,,
LD000588,CMP0004,2026-07-21,qualified,,
LD000589,CMP0004,2026-07-21,qualified,,
LD000590,CMP0004,2026-07-25,qualified,,
LD000591,CMP0004,2026-07-28,New,,
LD000592,CMP0004,2026-07-28,qualified,,
LD000593,CMP0004,2026-07-29,Qualified,,
LD000594,CMP0004,2026-07-29,Qualified,,
LD000595,CMP0004,2026-07-29,qualified,,
LD000596,CMP0004,2026-07-30,new,,
LD000597,CMP0004,2026-08-01,new,,
LD000598,CMP0004,2026-08-02,new,,
LD000599,CMP0004,2026-08-02,qualified,,
LD000600,CMP0004,2026-08-05,Qualified,,
LD000601,CMP0004,2026-08-05,Qualified,,
LD000602,CMP0004,2026-08-06,qualified,,
LD000603,CMP0004,2026-08-06,NEW ,,
LD000604,CMP0004,2026-08-07,Qualified,,
LD000605,CMP0004,2026-08-08,qualified,,
LD000606,CMP0004,2026-08-08,new,,
LD000607,CMP0004,2026-08-10,Proposal,,
LD000608,CMP0004,2026-08-11,qualified,,
LD000609,CMP0004,2026-08-11,Qualified,,
LD000610,CMP0004,2026-08-11,qualified,,
LD000611,CMP0004,2026-08-12,Qualified,,
LD000612,CMP0004,2026-08-12,Qualified,,
LD000613,CMP0004,2026-08-13,qualified,,
LD000614,CMP0004,2026-08-15,New,,
LD000615,CMP0004,2026-08-20,qualified,,
LD000616,CMP0004,2026-08-21,Qualified,,
LD000617,CMP0004,2026-08-23,new,,
LD000618,CMP0004,2026-08-24,Qualified,,
LD000619,CMP0004,2026-08-25,new,,
LD000620,CMP0004,2026-08-25,qualified,,
LD000621,CMP0004,2026-08-26,new,,
LD000622,CMP0005,2026-01-11,new,,
LD000623,CMP0005,2026-01-18,proposal ,,
LD000624,CMP0005,2026-01-19,new,,
LD000625,CMP0005,2026-01-22,Qualified,,
LD000626,CMP0005,2026-01-22,won,700400.0,2026-03-15
LD000627,CMP0005,2026-01-28,lost,,2026-02-22
LD000628,CMP0005,2026-01-29,Qualified,,
LD000629,CMP0005,2026-01-29,Qualified,,
LD000630,CMP0005,2026-01-29,LOST,,2026-02-09
LD000631,CMP0005,2026-01-31,Proposal,,
LD000632,CMP0005,2026-02-03,NEW ,,
LD000633,CMP0005,2026-02-05,Qualified,,
LD000634,CMP0005,2026-02-06,LOST,,2026-02-15
LD000635,CMP0005,2026-02-08,new,,
LD000636,CMP0005,2026-02-11,Won,649000.0,2026-02-28
LD000637,CMP0005,2026-02-13,NEW ,,
LD000638,CMP0005,2026-02-14,Qualified,,
LD000639,CMP0005,2026-02-17,Proposal,,
LD000640,CMP0005,2026-02-28,lost,,2026-03-15
LD000641,CMP0005,2026-02-28,qualified,,
LD000642,CMP0005,2026-03-01,new,,
LD000643,CMP0005,2026-03-03,LOST,,2026-04-05
LD000644,CMP0005,2026-03-06,Proposal,,
LD000645,CMP0005,2026-03-07,qualified,,
LD000646,CMP0005,2026-03-07,won,698300.0,2026-03-26
LD000647,CMP0005,2026-03-08,new,,
LD000648,CMP0005,2026-03-10,new,,
LD000649,CMP0005,2026-03-11,Qualified,,
LD000650,CMP0005,2026-03-12,LOST,,2026-03-30
LD000651,CMP0005,2026-03-14,Lost,,2026-04-15
LD000652,CMP0005,2026-03-14,lost,,2026-04-25
LD000653,CMP0005,2026-03-18,New,,
LD000654,CMP0005,2026-03-20,NEW ,,
LD000655,CMP0005,2026-03-22,qualified,,
LD000656,CMP0005,2026-03-24,LOST,,2026-05-02
LD000657,CMP0005,2026-03-25,Qualified,,
LD000658,CMP0005,2026-03-25,NEW ,,
LD000659,CMP0005,2026-03-26,New,,
LD000660,CMP0005,2026-03-28,NEW ,,
LD000661,CMP0005,2026-03-29,LOST,,2026-04-28
LD000662,CMP0005,2026-03-30,qualified,,
LD000663,CMP0005,2026-04-03,New,,
LD000664,CMP0005,2026-04-09,qualified,,
LD000665,CMP0005,2026-04-09,Qualified,,
LD000666,CMP0005,2026-04-09,New,,
LD000667,CMP0005,2026-04-11,Lost,,2026-05-19
LD000668,CMP0005,2026-04-12,qualified,,
LD000669,CMP0005,2026-04-12,Lost,,2026-04-30
LD000670,CMP0005,2026-04-17,qualified,,
LD000671,CMP0005,2026-04-17,qualified,,
LD000672,CMP0005,2026-04-18,NEW ,,
LD000673,CMP0005,2026-04-19,new,,
LD000674,CMP0005,2026-04-23,lost,,2026-04-30
LD000675,CMP0005,2026-04-26,lost,,2026-06-08
LD000676,CMP0005,2026-04-27,lost,,2026-05-15
LD000677,CMP0005,2026-04-28,lost,,2026-05-26
LD000678,CMP0005,2026-05-02,lost,,2026-06-11
LD000679,CMP0005,2026-05-02,lost,,2026-05-09
LD000680,CMP0005,2026-05-03,lost,,2026-05-24
LD000681,CMP0005,2026-05-06,won,956300.0,2026-05-25
LD000682,CMP0005,2026-05-06,Lost,,2026-06-07
LD000683,CMP0005,2026-05-09,New,,
LD000684,CMP0005,2026-05-10,LOST,,2026-06-12
LD000685,CMP0005,2026-05-13,new,,
LD000686,CMP0005,2026-05-13,qualified,,
LD000687,CMP0005,2026-05-13,lost,,2026-06-04
LD000688,CMP0005,2026-05-13,NEW ,,
LD000689,CMP0005,2026-05-14,NEW ,,
LD000690,CMP0005,2026-05-17,Lost,,2026-06-30
LD000691,CMP0005,2026-05-22,lost,,2026-06-04
LD000692,CMP0005,2026-05-23,Qualified,,
LD000693,CMP0005,2026-05-25,lost,,2026-06-25
LD000694,CMP0005,2026-05-29,new,,
LD000695,CMP0005,2026-06-02,proposal ,,
LD000696,CMP0005,2026-06-05,NEW ,,
LD000697,CMP0005,2026-06-07,LOST,,2026-06-18
LD000698,CMP0005,2026-06-08,NEW ,,
LD000699,CMP0005,2026-06-11,LOST,,2026-07-23
LD000700,CMP0005,2026-06-11,Qualified,,
LD000701,CMP0005,2026-06-14,Lost,,2026-06-22
LD000702,CMP0005,2026-06-17,LOST,,2026-06-27
LD000703,CMP0005,2026-06-18,lost,,2026-07-24
LD000704,CMP0005,2026-06-21,proposal ,,
LD000705,CMP0005,2026-06-22,new,,
LD000706,CMP0005,2026-06-22,New,,
LD000707,CMP0005,2026-06-26,Qualified,,
LD000708,CMP0005,2026-06-28,lost,,2026-08-02
LD000709,CMP0005,2026-06-29,New,,
LD000710,CMP0005,2026-07-02,Proposal,,
LD000711,CMP0005,2026-07-02,NEW ,,
LD000712,CMP0005,2026-07-02,Lost,,2026-08-01
LD000713,CMP0005,2026-07-03,qualified,,
LD000714,CMP0005,2026-07-04,qualified,,
LD000715,CMP0005,2026-07-05,Qualified,,
LD000716,CMP0005,2026-07-05,qualified,,
LD000717,CMP0005,2026-07-06,qualified,,
LD000718,CMP0005,2026-07-07,Proposal,,
LD000719,CMP0005,2026-07-09,NEW ,,
LD000720,CMP0005,2026-07-10,qualified,,
LD000721,CMP0005,2026-07-12,qualified,,
LD000722,CMP0005,2026-07-13,New,,
LD000723,CMP0005,2026-07-15,NEW ,,
LD000724,CMP0005,2026-07-15,NEW ,,
LD000725,CMP0005,2026-07-16,Qualified,,
LD000726,CMP0005,2026-07-16,Qualified,,
LD000727,CMP0006,2026-01-02,lost,,2026-02-01
LD000728,CMP0006,2026-01-02,NEW ,,
LD000729,CMP0006,2026-01-02,new,,
LD000730,CMP0006,2026-01-05,won,464100.0,2026-01-28
LD000731,CMP0006,2026-01-05,qualified,,
LD000732,CMP0006,2026-01-06,New,,
LD000733,CMP0006,2026-01-06,new,,
LD000734,CMP0006,2026-01-11,New,,
LD000735,CMP0006,2026-01-12,Lost,,2026-01-25
LD000736,CMP0006,2026-01-13,NEW ,,
LD000737,CMP0006,2026-01-14,qualified,,
LD000738,CMP0006,2026-01-17,Proposal,,
LD000739,CMP0006,2026-01-18,Lost,,2026-02-19
LD000740,CMP0006,2026-01-19,new,,
LD000741,CMP0006,2026-01-19,LOST,,2026-02-09
LD000742,CMP0006,2026-01-19,qualified,,
LD000743,CMP0006,2026-01-20,NEW ,,
LD000744,CMP0006,2026-01-20,Qualified,,
LD000745,CMP0006,2026-01-22,qualified,,
LD000746,CMP0006,2026-01-23,Lost,,2026-02-10
LD000747,CMP0006,2026-01-23,Lost,,2026-02-23
LD000748,CMP0006,2026-01-23,Lost,,2026-03-05
LD000749,CMP0006,2026-01-24,new,,
LD000750,CMP0006,2026-01-25,LOST,,2026-02-22
LD000751,CMP0006,2026-01-25,Qualified,,
LD000752,CMP0006,2026-01-27,Lost,,2026-02-16
LD000753,CMP0006,2026-01-29,qualified,,
LD000754,CMP0006,2026-01-30,Qualified,,
LD000755,CMP0006,2026-01-30,NEW ,,
LD000756,CMP0006,2026-01-31,new,,
LD000757,CMP0006,2026-01-31,qualified,,
LD000758,CMP0006,2026-01-31,Qualified,,
LD000759,CMP0006,2026-02-01,LOST,,2026-02-10
LD000760,CMP0006,2026-02-02,qualified,,
LD000761,CMP0006,2026-02-04,lost,,2026-03-01
LD000762,CMP0006,2026-02-06,Lost,,2026-03-05
LD000763,CMP0006,2026-02-07,Qualified,,
LD000764,CMP0006,2026-02-07,qualified,,
LD000765,CMP0006,2026-02-07,Lost,,2026-02-17
LD000766,CMP0006,2026-02-08,won,640900.0,2026-04-04
LD000767,CMP0006,2026-02-09,New,,
LD000768,CMP0006,2026-02-10,LOST,,2026-02-24
LD000769,CMP0006,2026-02-11,Proposal,,
LD000770,CMP0006,2026-02-12,NEW ,,
LD000771,CMP0006,2026-02-13,new,,
LD000772,CMP0006,2026-02-17,NEW ,,
LD000773,CMP0006,2026-02-18,new,,
LD000774,CMP0006,2026-02-18,lost,,2026-03-10
LD000775,CMP0006,2026-02-18,Qualified,,
LD000776,CMP0006,2026-02-18,new,,
LD000777,CMP0006,2026-02-19,new,,
LD000778,CMP0006,2026-02-20,NEW ,,
LD000779,CMP0006,2026-02-20,Lost,,2026-03-30
LD000780,CMP0006,2026-02-20,Lost,,2026-03-16
LD000781,CMP0006,2026-02-20,Qualified,,
LD000782,CMP0006,2026-02-23,NEW ,,
LD000783,CMP0006,2026-02-23,proposal ,,
LD000784,CMP0006,2026-02-24,NEW ,,
LD000785,CMP0006,2026-02-25,qualified,,
LD000786,CMP0006,2026-02-25,Qualified,,
LD000787,CMP0006,2026-02-27,Lost,,2026-03-06
LD000788,CMP0006,2026-02-27,lost,,2026-03-07
LD000789,CMP0006,2026-02-27,qualified,,
LD000790,CMP0006,2026-03-03,Qualified,,
LD000791,CMP0006,2026-03-03,New,,
LD000792,CMP0006,2026-03-04,Qualified,,
LD000793,CMP0006,2026-03-04,New,,
LD000794,CMP0006,2026-03-04,qualified,,
LD000795,CMP0006,2026-03-06,LOST,,2026-04-11
LD000796,CMP0006,2026-03-07,qualified,,
LD000797,CMP0006,2026-03-08,lost,,2026-03-26
LD000798,CMP0006,2026-03-09,New,,
LD000799,CMP0006,2026-03-10,new,,
LD000800,CMP0006,2026-03-10,Lost,,2026-04-09
LD000801,CMP0006,2026-03-11,new,,
LD000802,CMP0006,2026-03-13,Lost,,2026-04-16
LD000803,CMP0006,2026-03-13,New,,
LD000804,CMP0006,2026-03-13,NEW ,,
LD000805,CMP0006,2026-03-14,proposal ,,
LD000806,CMP0006,2026-03-16,lost,,2026-03-28
LD000807,CMP0006,2026-03-16,Lost,,2026-03-26
LD000808,CMP0006,2026-03-16,LOST,,2026-04-15
LD000809,CMP0006,2026-03-17,Qualified,,
LD000810,CMP0006,2026-03-18,New,,
LD000811,CMP0006,2026-03-18,lost,,2026-04-19
LD000812,CMP0006,2026-03-19,new,,
LD000813,CMP0006,2026-03-19,New,,
LD000814,CMP0006,2026-03-19,Qualified,,
LD000815,CMP0006,2026-03-21,qualified,,
LD000816,CMP0006,2026-03-22,Qualified,,
LD000817,CMP0006,2026-03-22,Won,715100.0,2026-04-06
LD000818,CMP0006,2026-03-23,LOST,,2026-03-30
LD000819,CMP0006,2026-03-25,Qualified,,
LD000820,CMP0006,2026-03-26,new,,
LD000821,CMP0006,2026-03-26,Qualified,,
LD000822,CMP0006,2026-03-27,proposal ,,
LD000823,CMP0006,2026-03-28,lost,,2026-05-06
LD000824,CMP0006,2026-03-28,NEW ,,
LD000825,CMP0006,2026-03-28,NEW ,,
LD000826,CMP0006,2026-03-30,new,,
LD000827,CMP0006,2026-03-31,LOST,,2026-04-11
LD000828,CMP0006,2026-04-01,New,,
LD000829,CMP0006,2026-04-01,new,,
LD000830,CMP0006,2026-04-06,LOST,,2026-04-16
LD000831,CMP0006,2026-04-06,NEW ,,
LD000832,CMP0006,2026-04-06,new,,
LD000833,CMP0007,2025-12-28,Lost,,2026-01-28
LD000834,CMP0007,2025-12-29,NEW ,,
LD000835,CMP0007,2025-12-29,lost,,2026-02-09
LD000836,CMP0007,2025-12-30,lost,,2026-01-15
LD000837,CMP0007,2025-12-30,NEW ,,
LD000838,CMP0007,2025-12-30,LOST,,2026-01-26
LD000839,CMP0007,2025-12-31,new,,
LD000840,CMP0007,2025-12-31,NEW ,,
LD000841,CMP0007,2026-01-01,NEW ,,
LD000842,CMP0007,2026-01-01,Lost,,2026-02-04
LD000843,CMP0007,2026-01-01,new,,
LD000844,CMP0007,2026-01-02,Lost,,2026-01-22
LD000845,CMP0007,2026-01-02,qualified,,
LD000846,CMP0007,2026-01-03,new,,
LD000847,CMP0007,2026-01-05,Lost,,2026-01-22
LD000848,CMP0007,2026-01-05,New,,
LD000849,CMP0007,2026-01-08,New,,
LD000850,CMP0007,2026-01-09,Won ,525000.0,2026-03-01
LD000851,CMP0007,2026-01-09,New,,
LD000852,CMP0007,2026-01-11,Lost,,2026-01-25
LD000853,CMP0007,2026-01-11,Lost,,2026-02-06
LD000854,CMP0007,2026-01-11,Lost,,2026-02-02
LD000855,CMP0007,2026-01-12,qualified,,
LD000856,CMP0007,2026-01-12,lost,,2026-02-08
LD000857,CMP0007,2026-01-14,NEW ,,
LD000858,CMP0007,2026-01-14,Lost,,2026-02-11
LD000859,CMP0007,2026-01-17,New,,
LD000860,CMP0007,2026-01-17,new,,
LD000861,CMP0007,2026-01-17,lost,,2026-02-22
LD000862,CMP0007,2026-01-18,NEW ,,
LD000863,CMP0007,2026-01-18,qualified,,
LD000864,CMP0007,2026-01-18,Qualified,,
LD000865,CMP0007,2026-01-20,qualified,,
LD000866,CMP0007,2026-01-20,lost,,2026-02-03
LD000867,CMP0007,2026-01-21,proposal ,,
LD000868,CMP0007,2026-01-21,LOST,,2026-02-27
LD000869,CMP0007,2026-01-22,qualified,,
LD000870,CMP0007,2026-01-22,Lost,,2026-03-06
LD000871,CMP0007,2026-01-22,new,,
LD000872,CMP0007,2026-01-23,Proposal,,
LD000873,CMP0007,2026-01-23,new,,
LD000874,CMP0007,2026-01-24,Lost,,2026-02-25
LD000875,CMP0007,2026-01-24,qualified,,
LD000876,CMP0007,2026-01-24,New,,
LD000877,CMP0007,2026-01-25,New,,
LD000878,CMP0007,2026-01-26,qualified,,
LD000879,CMP0007,2026-01-27,Qualified,,
LD000880,CMP0007,2026-01-28,Lost,,2026-02-18
LD000881,CMP0007,2026-01-28,Qualified,,
LD000882,CMP0007,2026-01-30,Qualified,,
LD000883,CMP0007,2026-01-30,new,,
LD000884,CMP0007,2026-01-30,lost,,2026-03-10
LD000885,CMP0007,2026-01-30,Lost,,2026-02-16
LD000886,CMP0007,2026-01-31,qualified,,
LD000887,CMP0007,2026-01-31,New,,
LD000888,CMP0007,2026-01-31,lost,,2026-02-24
LD000889,CMP0007,2026-01-31,LOST,,2026-03-15
LD000890,CMP0007,2026-02-02,Qualified,,
LD000891,CMP0007,2026-02-02,lost,,2026-03-14
LD000892,CMP0007,2026-02-04,lost,,2026-02-28
LD000893,CMP0007,2026-02-04,Lost,,2026-02-26
LD000894,CMP0007,2026-02-05,LOST,,2026-03-08
LD000895,CMP0007,2026-02-06,NEW ,,
LD000896,CMP0007,2026-02-06,qualified,,
LD000897,CMP0007,2026-02-07,lost,,2026-03-07
LD000898,CMP0007,2026-02-07,new,,
LD000899,CMP0007,2026-02-07,Lost,,2026-03-09
LD000900,CMP0007,2026-02-08,Qualified,,
LD000901,CMP0007,2026-02-09,LOST,,2026-03-19
LD000902,CMP0007,2026-02-09,qualified,,
LD000903,CMP0007,2026-02-09,New,,
LD000904,CMP0007,2026-02-09,Lost,,2026-03-15
LD000905,CMP0007,2026-02-11,NEW ,,
LD000906,CMP0007,2026-02-11,Lost,,2026-02-24
LD000907,CMP0007,2026-02-13,NEW ,,
LD000908,CMP0007,2026-02-14,proposal ,,
LD000909,CMP0007,2026-02-14,Qualified,,
LD000910,CMP0007,2026-02-15,new,,
LD000911,CMP0007,2026-02-15,qualified,,
LD000912,CMP0007,2026-02-16,NEW ,,
LD000913,CMP0007,2026-02-17,Qualified,,
LD000914,CMP0007,2026-02-17,New,,
LD000915,CMP0007,2026-02-18,NEW ,,
LD000916,CMP0007,2026-02-18,new,,
LD000917,CMP0007,2026-02-18,New,,
LD000918,CMP0007,2026-02-18,lost,,2026-03-02
LD000919,CMP0007,2026-02-19,New,,
LD000920,CMP0007,2026-02-19,lost,,2026-03-31
LD000921,CMP0007,2026-02-21,lost,,2026-03-10
LD000922,CMP0007,2026-02-23,New,,
LD000923,CMP0007,2026-02-26,new,,
LD000924,CMP0007,2026-02-27,new,,
LD000925,CMP0007,2026-02-27,qualified,,
LD000926,CMP0007,2026-02-28,Lost,,2026-04-09
LD000927,CMP0007,2026-03-01,Qualified,,
LD000928,CMP0007,2026-03-02,qualified,,
LD000929,CMP0007,2026-03-02,New,,
LD000930,CMP0007,2026-03-03,qualified,,
LD000931,CMP0007,2026-03-03,LOST,,2026-03-13
LD000932,CMP0008,2026-01-12,Qualified,,
LD000933,CMP0008,2026-01-12,LOST,,2026-02-17
LD000934,CMP0008,2026-01-12,New,,
LD000935,CMP0008,2026-01-13,Qualified,,
LD000936,CMP0008,2026-01-13,qualified,,
LD000937,CMP0008,2026-01-14,Lost,,2026-01-23
LD000938,CMP0008,2026-01-15,lost,,2026-02-16
LD000939,CMP0008,2026-01-16,Qualified,,
LD000940,CMP0008,2026-01-16,NEW ,,
LD000941,CMP0008,2026-01-16,New,,
LD000942,CMP0008,2026-01-16,new,,
LD000943,CMP0008,2026-01-17,New,,
LD000944,CMP0008,2026-01-20,lost,,2026-03-02
LD000945,CMP0008,2026-01-20,Lost,,2026-03-02
LD000946,CMP0008,2026-01-20,NEW ,,
LD000947,CMP0008,2026-01-22,Qualified,,
LD000948,CMP0008,2026-01-22,NEW ,,
LD000949,CMP0008,2026-01-23,Qualified,,
LD000950,CMP0008,2026-01-23,lost,,2026-03-04
LD000951,CMP0008,2026-01-24,New,,
LD000952,CMP0008,2026-01-24,lost,,2026-02-14
LD000953,CMP0008,2026-01-25,lost,,2026-03-10
LD000954,CMP0008,2026-01-25,new,,
LD000955,CMP0008,2026-01-25,LOST,,2026-02-16
LD000956,CMP0008,2026-01-26,NEW ,,
LD000957,CMP0008,2026-01-27,New,,
LD000958,CMP0008,2026-01-28,Qualified,,
LD000959,CMP0008,2026-01-28,LOST,,2026-02-12
LD000960,CMP0008,2026-01-28,Lost,,2026-03-12
LD000961,CMP0008,2026-01-29,LOST,,2026-02-28
LD000962,CMP0008,2026-01-29,NEW ,,
LD000963,CMP0008,2026-01-31,New,,
LD000964,CMP0008,2026-02-01,New,,
LD000965,CMP0008,2026-02-01,Qualified,,
LD000966,CMP0008,2026-02-02,new,,
LD000967,CMP0008,2026-02-02,new,,
LD000968,CMP0008,2026-02-02,New,,
LD000969,CMP0008,2026-02-03,New,,
LD000970,CMP0008,2026-02-03,qualified,,
LD000971,CMP0008,2026-02-05,new,,
LD000972,CMP0008,2026-02-08,new,,
LD000973,CMP0008,2026-02-09,new,,
LD000974,CMP0008,2026-02-10,New,,
LD000975,CMP0008,2026-02-11,New,,
LD000976,CMP0008,2026-02-11,lost,,2026-02-22
LD000977,CMP0008,2026-02-12,qualified,,
LD000978,CMP0008,2026-02-12,lost,,2026-03-18
LD000979,CMP0008,2026-02-12,new,,
LD000980,CMP0008,2026-02-13,LOST,,2026-03-15
LD000981,CMP0008,2026-02-14,lost,,2026-02-24
LD000982,CMP0008,2026-02-14,NEW ,,
LD000983,CMP0008,2026-02-15,new,,
LD000984,CMP0008,2026-02-16,Qualified,,
LD000985,CMP0008,2026-02-17,new,,
LD000986,CMP0008,2026-02-17,new,,
LD000987,CMP0008,2026-02-17,Lost,,2026-03-23
LD000988,CMP0008,2026-02-17,new,,
LD000989,CMP0008,2026-02-18,lost,,2026-03-05
LD000990,CMP0008,2026-02-18,Qualified,,
LD000991,CMP0008,2026-02-18,Qualified,,
LD000992,CMP0008,2026-02-18,LOST,,2026-03-30
LD000993,CMP0008,2026-02-20,NEW ,,
LD000994,CMP0008,2026-02-20,qualified,,
LD000995,CMP0008,2026-02-22,LOST,,2026-03-21
LD000996,CMP0008,2026-02-23,Qualified,,
LD000997,CMP0008,2026-02-23,NEW ,,
LD000998,CMP0008,2026-02-27,NEW ,,
LD000999,CMP0008,2026-02-27,NEW ,,
LD001000,CMP0008,2026-02-27,Qualified,,
LD001001,CMP0008,2026-02-28,qualified,,
LD001002,CMP0008,2026-02-28,Lost,,2026-04-01
LD001003,CMP0008,2026-02-28,Qualified,,
LD001004,CMP0008,2026-03-05,Lost,,2026-03-24
LD001005,CMP0008,2026-03-05,LOST,,2026-03-26
LD001006,CMP0008,2026-03-06,new,,
LD001007,CMP0008,2026-03-07,New,,
LD001008,CMP0008,2026-03-07,new,,
LD001009,CMP0008,2026-03-08,new,,
LD001010,CMP0008,2026-03-08,LOST,,2026-03-28
LD001011,CMP0008,2026-03-09,proposal ,,
LD001012,CMP0008,2026-03-10,qualified,,
LD001013,CMP0008,2026-03-11,lost,,2026-03-27
LD001014,CMP0008,2026-03-14,NEW ,,
LD001015,CMP0008,2026-03-15,NEW ,,
LD001016,CMP0008,2026-03-16,Lost,,2026-03-29
LD001017,CMP0008,2026-03-17,lost,,2026-04-01
LD001018,CMP0008,2026-03-17,lost,,2026-04-05
LD001019,CMP0008,2026-03-18,LOST,,2026-05-01
LD001020,CMP0008,2026-03-21,qualified,,
LD001021,CMP0008,2026-03-21,Qualified,,
LD001022,CMP0008,2026-03-21,new,,
LD001023,CMP0008,2026-03-23,NEW ,,
LD001024,CMP0008,2026-03-24,LOST,,2026-04-01
LD001025,CMP0008,2026-03-24,Qualified,,
LD001026,CMP0008,2026-03-27,qualified,,
LD001027,CMP0008,2026-03-28,lost,,2026-04-24
LD001028,CMP0008,2026-03-31,NEW ,,
LD001029,CMP0008,2026-04-01,lost,,2026-04-13
LD001030,CMP0008,2026-04-05,NEW ,,
LD001031,CMP0008,2026-04-05,Lost,,2026-05-18
LD001032,CMP0008,2026-04-06,LOST,,2026-04-25
LD001033,CMP0008,2026-04-07,New,,
LD001034,CMP0008,2026-04-07,LOST,,2026-04-19
LD001035,CMP0008,2026-04-07,qualified,,
LD001036,CMP0008,2026-04-10,Qualified,,
LD001037,CMP0008,2026-04-11,Lost,,2026-04-30
LD001038,CMP0008,2026-04-13,Proposal,,
LD001039,CMP0008,2026-04-14,New,,
LD001040,CMP0008,2026-04-14,new,,
LD001041,CMP0008,2026-04-14,qualified,,
LD001042,CMP0008,2026-04-15,New,,
LD001043,CMP0008,2026-04-15,NEW ,,
LD001044,CMP0008,2026-04-17,LOST,,2026-05-09
LD001045,CMP0008,2026-04-17,Lost,,2026-05-09
LD001046,CMP0008,2026-04-20,qualified,,
LD001047,CMP0008,2026-04-21,Lost,,2026-05-30
LD001048,CMP0008,2026-04-22,NEW ,,
LD001049,CMP0008,2026-04-23,Lost,,2026-06-01
LD001050,CMP0008,2026-04-24,New,,
LD001051,CMP0008,2026-04-26,New,,
LD001052,CMP0008,2026-04-26,New,,
LD001053,CMP0008,2026-04-26,New,,
LD001054,CMP0008,2026-04-27,NEW ,,
LD001055,CMP0008,2026-04-27,Qualified,,
LD001056,CMP0008,2026-04-27,Proposal,,
LD001057,CMP0008,2026-04-29,proposal ,,
LD001058,CMP0008,2026-04-29,Lost,,2026-05-24
LD001059,CMP0008,2026-04-29,New,,
LD001060,CMP0008,2026-04-30,lost,,2026-06-04
LD001061,CMP0008,2026-05-01,new,,
LD001062,CMP0008,2026-05-01,qualified,,
LD001063,CMP0008,2026-05-02,New,,
LD001064,CMP0008,2026-05-04,Qualified,,
LD001065,CMP0008,2026-05-04,LOST,,2026-06-05
LD001066,CMP0008,2026-05-04,Proposal,,
LD001067,CMP0008,2026-05-05,New,,
LD001068,CMP0008,2026-05-06,Qualified,,
LD001069,CMP0008,2026-05-06,NEW ,,
LD001070,CMP0008,2026-05-07,Qualified,,
LD001071,CMP0008,2026-05-10,New,,
LD001072,CMP0008,2026-05-11,New,,
LD001073,CMP0008,2026-05-12,qualified,,
LD001074,CMP0008,2026-05-15,Lost,,2026-06-17
LD001075,CMP0008,2026-05-15,new,,
LD001076,CMP0008,2026-05-16,qualified,,
LD001077,CMP0008,2026-05-17,Qualified,,
LD001078,CMP0008,2026-05-18,proposal ,,
LD001079,CMP0008,2026-05-18,lost,,2026-06-30
LD001080,CMP0008,2026-05-21,New,,
LD001081,CMP0008,2026-05-21,Qualified,,
LD001082,CMP0008,2026-05-22,Qualified,,
LD001083,CMP0008,2026-05-24,new,,
LD001084,CMP0008,2026-05-24,Lost,,2026-06-28
LD001085,CMP0008,2026-05-24,new,,
LD001086,CMP0008,2026-05-24,LOST,,2026-06-03
LD001087,CMP0008,2026-05-28,Qualified,,
LD001088,CMP0008,2026-05-28,New,,
LD001089,CMP0008,2026-05-30,new,,
LD001090,CMP0008,2026-05-31,Qualified,,
LD001091,CMP0008,2026-05-31,LOST,,2026-06-27
LD001092,CMP0008,2026-05-31,New,,
LD001093,CMP0008,2026-06-01,LOST,,2026-07-01
