campaign_id,report_date,impressions,clicks,spend_zar
CMP0017,2026-03-03,11923,280,3160.68
CMP0026,2026-03-05,2881,56,822.88
CMP0015,2026-04-26,21558,309,2352.12
CMP0003,2026-04-15,4857,30,2628.65
CMP0021,2026-05-06,3359,22,1466.09
CMP0033,2026-06-02,4573,98,1389.05
CMP0023,2026-03-08,613,27,626.5
CMP0018,2026-06-01,9496,52,2551.52
CMP0025,2026-02-16,20568,295,2334.49
CMP0031,2026-04-16,13701,176,1482.97
CMP0009,2025-12-23,18869,254,1676.0
CMP0010,2026-04-18,1463,84,1688.94
CMP0026,2026-05-30,1278,27,507.68
CMP0023,2026-03-07,552,21,544.12
CMP0030,2026-01-15,12657,166,1559.44
CMP0004,2026-07-25,722,34,773.52
CMP0030,2026-03-24,13477,179,1689.8
CMP0033,2026-06-21,3867,92,1274.06
CMP0004,2026-07-06,1151,51,1004.46
CMP0033,2026-05-28,5099,110,1654.17
CMP0016,2026-03-05,4103,160,2120.5
CMP0010,2026-04-17,1970,86,2278.27
CMP0019,2025-12-28,18576,232,1688.76
CMP0020,2025-10-28,1013,51,1205.57
CMP0014,2026-02-03,13881,132,1083.61
CMP0011,2026-05-17,902,43,961.82
CMP0013,2026-01-26,26969,327,3028.66
CMP0010,2026-05-28,1593,95,2218.71
CMP0030,2026-04-20,11185,161,1668.75
CMP0007,2026-01-31,7341,91,962.86
CMP0024,2026-01-10,6431,140,2549.8
CMP0026,2026-07-07,1816,43,827.77
CMP0001,2026-02-16,2012,42,662.89
CMP0004,2026-06-11,755,40,915.59
CMP0021,2026-07-05,2386,17,1116.0
CMP0029,2026-02-07,6457,78,793.1
CMP0030,2026-06-10,12906,160,1531.2
CMP0019,2025-12-08,26238,259,1940.89
CMP0023,2025-12-01,1273,41,755.09
CMP0028,2026-05-22,1803,103,2809.78
CMP0007,2026-01-11,7167,81,792.76
CMP0001,2026-03-21,1905,39,523.78
CMP0018,2026-04-07,9386,63,2713.18
CMP0029,2026-06-04,6751,90,859.3
CMP0018,2026-06-17,10458,57,2427.52
CMP0007,2026-02-22,8261,88,906.44
CMP0008,2026-05-04,37119,365,2613.08
CMP0002,2026-05-09,2421,114,2341.13
CMP0008,2026-02-12,35911,283,2199.39
CMP0031,2026-08-30,13085,165,1256.04
CMP0032,2026-01-03,4426,78,1036.87
CMP0033,2026-05-06,7219,122,1706.65
CMP0031,2026-03-15,12891,149,979.55
CMP0028,2026-01-23,2118,108,2812.14
CMP0022,2026-08-28,5721,107,1184.85
CMP0017,2026-05-01,12762,232,2783.39
CMP0009,2026-02-17,23329,292,1968.48
CMP0002,2026-04-11,2432,92,2226.39
CMP0028,2026-03-19,2772,118,2580.21
CMP0026,2026-04-09,3160,52,795.22
CMP0030,2026-05-17,11415,138,1167.53
CMP0009,2026-02-14,17176,215,1559.4
CMP0012,2026-03-26,2421,91,1279.19
CMP0029,2026-03-06,7346,95,865.16
CMP0015,2026-03-03,39669,395,2862.0
CMP0020,2025-10-11,1313,61,1098.06
CMP0027,2026-02-08,3850,26,1642.83
CMP0023,2025-12-06,604,26,597.43
CMP0005,2026-03-13,23947,200,1537.4
CMP0031,2026-04-14,17875,223,1570.48
CMP0023,2026-02-27,1399,45,846.5
CMP0024,2026-01-22,6867,151,2944.62
CMP0003,2026-07-01,6750,41,2583.09
CMP0032,2025-11-25,4884,85,1582.54
CMP0027,2026-03-28,4726,28,1803.0
CMP0010,2026-06-25,2254,97,2248.68
CMP0021,2026-06-16,5301,27,1253.01
CMP0032,2026-03-13,5842,102,1426.7
CMP0026,2026-03-06,3155,51,644.59
CMP0033,2026-06-01,4337,96,1401.12
CMP0008,2026-05-18,32738,365,2607.66
CMP0013,2026-02-22,19854,270,2287.14
CMP0021,2026-08-15,3846,24,1100.15
CMP0026,2026-07-21,2842,64,824.87
CMP0028,2026-02-12,2557,113,2707.62
CMP0002,2026-04-27,3897,145,2624.07
CMP0018,2026-07-03,16575,82,2820.14
CMP0030,2026-02-17,17075,191,1773.97
CMP0027,2026-02-04,6225,35,2165.15
CMP0021,2026-07-27,4742,26,1426.72
CMP0029,2026-03-21,6674,79,778.03
CMP0016,2026-01-09,3696,129,1844.38
CMP0017,2026-03-06,11894,271,3226.77
CMP0001,2026-03-14,1394,33,478.93
CMP0009,2026-03-16,22393,285,1964.31
CMP0025,2025-11-19,20005,280,2273.51
CMP0032,2025-11-14,4536,95,1711.18
CMP0005,2026-01-14,21077,196,1726.07
CMP0020,2025-10-13,1199,60,1367.81
CMP0028,2026-01-31,1297,73,1941.87
CMP0026,2026-05-02,2319,39,559.48
CMP0025,2025-11-28,21632,272,2379.44
CMP0004,2026-07-22,1168,48,958.84
CMP0028,2025-12-25,2489,117,2745.01
CMP0024,2025-11-11,6793,146,2810.54
CMP0021,2026-08-26,6267,31,1462.09
CMP0017,2026-05-05,9839,234,2786.82
CMP0018,2026-02-11,7819,56,2587.87
CMP0027,2026-02-13,8931,52,2481.16
CMP0023,2025-11-27,983,41,886.2
CMP0027,2025-12-22,7293,38,2478.01
CMP0026,2026-05-11,2273,50,722.65
CMP0021,2026-04-26,5835,33,1091.96
CMP0023,2025-11-25,1194,51,831.65
CMP0019,2026-03-20,21074,295,2299.0
CMP0031,2026-04-20,13663,175,1471.75
CMP0005,2026-01-27,16023,175,1530.21
CMP0013,2026-02-19,29375,357,2919.59
CMP0024,2025-12-08,5891,133,2999.21
CMP0015,2026-06-02,35489,456,3333.53
CMP0032,2025-12-20,2361,54,1176.3
CMP0004,2026-08-20,1099,55,977.33
CMP0013,2026-02-04,28217,365,3022.03
CMP0010,2026-06-07,1910,79,1922.68
CMP0014,2026-06-04,16002,160,1248.12
CMP0006,2026-01-09,34767,361,2973.46
CMP0011,2026-01-15,1959,73,1332.15
CMP0005,2026-03-31,19348,164,1450.82
CMP0029,2026-07-13,11038,112,1003.25
CMP0001,2026-03-18,2147,46,712.38
CMP0001,2026-02-10,2274,53,776.77
CMP0004,2026-06-10,992,41,990.53
CMP0031,2026-07-16,18015,183,1620.96
CMP0004,2026-06-01,790,46,1030.43
CMP0003,2026-08-27,6346,42,2683.74
CMP0026,2026-06-18,2370,44,737.81
CMP0025,2026-02-15,14497,204,1717.17
CMP0024,2026-04-01,8239,170,3022.71
CMP0005,2026-04-15,18117,196,1795.76
CMP0021,2026-07-11,3211,18,902.5
CMP0031,2026-03-29,9116,129,1069.94
CMP0022,2026-07-11,4509,82,1028.11
CMP0004,2026-05-25,1406,61,1040.77
CMP0022,2026-04-23,6690,97,1139.7
CMP0014,2026-01-30,15951,136,1148.43
CMP0008,2026-05-15,43805,343,2425.25
CMP0005,2026-05-28,23550,217,1759.56
CMP0017,2026-05-10,12277,198,2205.11
CMP0033,2026-07-24,5652,117,1714.24
CMP0001,2026-04-09,2598,46,652.8
CMP0030,2026-05-05,15309,197,1795.12
CMP0021,2026-05-01,4124,28,1335.06
CMP0019,2026-02-02,18584,256,1984.66
CMP0011,2026-04-30,1863,73,1266.85
CMP0024,2026-01-31,4831,106,2109.19
CMP0024,2025-12-29,5708,129,2654.64
CMP0028,2026-04-04,1736,76,2222.1
CMP0016,2026-04-04,2232,105,1427.38
CMP0022,2026-04-20,5489,95,1268.27
CMP0008,2026-04-07,35940,297,2154.59
CMP0018,2026-06-03,8689,50,2288.06
CMP0032,2026-01-09,6108,98,1703.21
CMP0022,2026-06-14,5317,87,997.17
CMP0033,2026-04-03,5025,109,1685.88
CMP0014,2026-04-29,13780,133,1186.27
CMP0017,2026-01-09,15367,254,2836.38
CMP0033,2026-05-05,5062,114,1432.17
CMP0032,2026-03-23,3620,85,1554.95
CMP0001,2026-06-12,1822,40,721.15
CMP0031,2026-05-19,12624,181,1453.64
CMP0024,2025-11-30,6487,127,2461.5
CMP0007,2026-01-03,6238,83,769.96
CMP0033,2026-03-22,3945,72,1070.11
CMP0027,2026-05-11,7163,40,2497.99
CMP0025,2026-02-10,21605,302,2411.82
CMP0021,2026-07-26,2520,16,1103.06
CMP0018,2026-03-09,9792,61,2451.3
CMP0025,2026-01-25,17321,227,1840.87
CMP0028,2026-04-03,2824,127,2865.62
CMP0022,2026-08-29,4371,75,878.02
CMP0001,2026-04-21,2132,41,651.43
CMP0032,2026-03-04,5396,87,1533.39
CMP0015,2026-04-25,29337,329,2373.97
CMP0027,2026-03-27,3929,26,2200.64
CMP0026,2026-07-25,1466,34,522.37
CMP0020,2025-11-14,1442,59,1323.88
CMP0032,2026-03-30,3275,76,1499.58
CMP0017,2026-01-02,11921,285,2928.29
CMP0024,2025-12-21,4765,110,2222.68
CMP0031,2026-08-29,12379,142,1120.81
CMP0026,2026-04-12,1589,38,551.24
CMP0028,2026-03-24,1931,106,2925.51
CMP0012,2025-11-27,1963,73,1212.65
CMP0029,2026-01-20,8346,103,902.82
CMP0003,2026-07-19,5101,31,2063.02
CMP0022,2026-07-23,6679,108,1161.18
CMP0030,2026-04-27,12806,182,1747.68
CMP0027,2026-05-25,5845,34,2371.48
CMP0033,2026-03-29,4193,74,1243.44
CMP0030,2026-03-02,18652,226,1798.36
CMP0005,2026-01-09,20346,223,1830.36
CMP0006,2026-03-30,31859,339,2791.12
CMP0001,2026-03-04,2599,43,795.05
CMP0004,2026-05-24,723,39,704.28
CMP0027,2026-01-09,10368,50,2466.38
CMP0008,2026-01-18,28129,262,1863.85
CMP0014,2026-06-13,9254,105,885.44
CMP0011,2025-12-18,1397,62,1313.12
CMP0027,2026-04-16,3849,22,1976.16
CMP0030,2026-04-16,14613,171,1629.96
CMP0029,2026-07-12,6430,83,685.15
CMP0004,2026-07-18,692,29,713.65
CMP0021,2026-08-17,4934,30,1359.76
CMP0021,2026-06-08,2539,16,1262.34
CMP0015,2026-03-06,44981,453,3445.35
CMP0022,2026-06-16,6385,119,1191.21
CMP0005,2026-02-15,15788,161,1193.47
CMP0004,2026-05-30,594,27,713.67
CMP0022,2026-07-14,7000,110,1201.58
CMP0022,2026-06-08,7834,109,1307.92
CMP0032,2025-11-07,4635,95,1503.55
CMP0019,2025-11-29,22969,221,1593.91
CMP0018,2026-03-17,8676,57,2618.47
CMP0012,2026-02-08,1357,59,786.78
CMP0001,2026-05-11,2681,43,755.97
CMP0027,2026-02-06,4734,33,2474.07
CMP0017,2026-04-22,10368,239,2826.5
CMP0019,2025-12-13,19181,198,1504.91
CMP0017,2026-05-25,13177,252,2934.11
CMP0026,2026-07-24,2632,44,723.98
CMP0016,2026-03-19,3071,114,1711.83
CMP0004,2026-05-08,1118,54,1016.28
CMP0028,2026-06-25,1742,93,2589.51
CMP0014,2026-03-13,17599,158,1246.22
CMP0015,2026-03-31,27189,370,2929.3
CMP0008,2026-04-29,31660,260,2134.34
CMP0001,2026-02-17,2184,49,748.38
CMP0028,2026-06-23,1784,88,2627.83
CMP0023,2026-01-07,1348,47,899.69
CMP0029,2026-04-18,5253,61,703.87
CMP0031,2026-07-03,12544,168,1331.36
CMP0025,2025-12-15,25471,268,2046.77
CMP0017,2026-01-30,14286,243,2750.09
CMP0031,2026-06-13,14146,171,1229.96
CMP0029,2026-05-24,7594,82,667.1
CMP0023,2025-12-19,1207,41,889.03
CMP0024,2026-01-25,6213,114,2221.63
CMP0003,2026-04-14,7569,43,3032.65
CMP0027,2026-04-10,6965,45,2475.45
CMP0018,2026-04-05,6720,44,2064.55
CMP0006,2026-02-02,46403,408,3229.36
CMP0031,2026-08-10,13952,158,1326.41
CMP0032,2025-11-26,5552,122,1754.36
CMP0016,2026-02-23,3126,125,1790.44
CMP0004,2026-04-19,887,37,689.64
CMP0023,2026-01-10,843,27,569.38
CMP0028,2026-05-21,1600,95,2578.75
CMP0012,2025-11-13,1592,66,1060.57
CMP0029,2026-03-19,9018,89,992.57
CMP0028,2026-06-03,1742,94,3051.67
CMP0031,2026-04-07,12571,170,1436.62
CMP0032,2026-02-10,3644,72,1490.93
CMP0003,2026-06-17,9961,57,2976.81
CMP0001,2026-07-18,1381,29,559.01
CMP0027,2026-01-26,6437,35,2382.99
CMP0005,2026-04-21,17389,193,1740.35
CMP0018,2026-03-19,7910,53,2271.37
CMP0011,2026-01-27,1681,70,1422.35
CMP0026,2026-03-18,1841,43,750.34
CMP0020,2026-01-01,910,49,1183.52
CMP0017,2026-04-16,12129,272,3124.74
CMP0003,2026-07-20,4949,29,2592.43
CMP0026,2026-04-05,1802,43,602.51
CMP0017,2026-04-26,9079,179,1940.24
CMP0017,2026-03-29,14823,243,2465.72
CMP0004,2026-05-26,1293,68,1044.0
CMP0009,2026-01-15,23847,249,1939.21
CMP0003,2026-04-27,7062,46,2907.07
CMP0019,2025-12-29,20333,282,1959.25
CMP0013,2026-01-15,29627,290,2739.07
CMP0026,2026-05-19,1968,34,705.48
CMP0018,2026-04-10,5994,43,2437.04
CMP0030,2026-04-12,13694,142,1274.66
CMP0026,2026-03-20,2266,53,712.18
CMP0015,2026-05-10,27206,273,2152.71
CMP0008,2026-03-29,23017,243,1840.18
CMP0033,2026-07-11,4008,74,1241.43
CMP0021,2026-07-14,4679,27,1458.82
CMP0008,2026-05-30,26582,242,1726.03
CMP0030,2026-04-22,15386,170,1521.48
CMP0028,2026-04-12,2374,95,2152.51
CMP0012,2026-01-13,1945,84,1163.94
CMP0001,2026-03-27,2156,41,752.38
CMP0007,2025-12-31,10151,112,1184.3
CMP0002,2026-05-28,3643,138,2773.03
CMP0028,2026-06-02,1956,111,2530.49
CMP0013,2026-03-09,30084,342,2543.04
CMP0006,2026-03-01,30624,340,2599.01
CMP0012,2026-02-06,2223,88,1276.7
CMP0001,2026-03-06,1872,40,649.23
CMP0005,2026-06-15,19886,178,1563.45
CMP0028,2026-01-22,2214,121,2978.32
CMP0025,2026-01-30,30644,299,2398.22
CMP0032,2026-03-01,3139,62,1181.71
CMP0032,2026-01-28,4921,80,1465.19
CMP0028,2026-05-16,1275,73,2114.05
CMP0029,2026-06-17,10565,106,957.66
CMP0022,2026-08-16,4953,68,885.65
CMP0008,2026-05-26,34345,386,2693.92
CMP0018,2026-04-20,8119,46,2821.88
CMP0016,2026-01-22,2830,105,1817.59
CMP0014,2026-04-08,13609,142,1121.01
CMP0017,2026-02-13,12219,255,3077.88
CMP0019,2026-02-11,18302,252,1850.1
CMP0018,2026-05-19,7840,38,2541.1
CMP0022,2026-07-02,5449,92,1253.96
CMP0030,2026-04-29,10875,143,1627.45
CMP0024,2026-02-05,7833,131,2683.56
CMP0003,2026-05-28,5641,38,2570.88
CMP0028,2026-03-16,1927,115,2600.8
CMP0031,2026-03-14,10446,138,997.76
CMP0013,2026-02-07,20126,281,2331.99
CMP0012,2025-12-31,2661,96,1320.24
CMP0007,2026-01-15,11694,120,1184.11
CMP0009,2026-03-22,19901,213,1483.71
CMP0009,2025-12-25,20183,266,1858.29
CMP0003,2026-05-25,5929,41,3040.62
CMP0008,2026-07-09,31715,341,2204.09
CMP0030,2026-04-19,10215,132,1180.53
CMP0019,2026-03-09,18363,247,1913.69
CMP0001,2026-02-06,2829,55,702.4
CMP0021,2026-03-29,3433,23,1032.09
CMP0022,2026-05-26,6253,111,1227.79
CMP0012,2025-12-06,1728,59,916.71
CMP0019,2026-01-12,24467,299,2159.31
CMP0031,2026-07-22,18754,194,1504.25
CMP0004,2026-08-18,1113,54,962.82
CMP0004,2026-08-25,879,51,951.08
CMP0017,2026-04-12,10463,223,2239.29
CMP0020,2025-12-03,997,59,1420.98
CMP0012,2025-12-01,1906,87,1277.27
CMP0026,2026-06-26,1925,46,690.4
CMP0003,2026-03-23,9261,46,3040.69
CMP0012,2025-11-17,2302,93,1216.47
CMP0010,2026-04-28,2443,113,2543.27
CMP0009,2026-02-06,26572,257,2011.97
CMP0011,2026-03-30,1817,87,1488.64
CMP0022,2026-08-12,7164,109,1370.17
CMP0008,2026-01-20,31563,357,2634.19
CMP0032,2025-12-10,3848,80,1633.91
CMP0008,2026-06-15,28609,276,2112.54
CMP0018,2026-05-11,7863,52,2432.28
CMP0029,2026-07-05,6277,89,697.33
CMP0020,2025-12-15,1331,68,1334.91
CMP0012,2025-12-28,1761,62,888.72
CMP0014,2026-06-09,14919,148,1207.0
CMP0004,2026-05-28,1434,59,1037.59
CMP0003,2026-06-11,6968,44,2588.73
CMP0033,2026-06-11,5528,116,1546.23
CMP0028,2026-05-24,1589,85,2214.83
CMP0029,2026-03-04,8093,98,952.57
CMP0027,2026-04-09,5438,34,2283.29
CMP0011,2026-04-15,1761,79,1290.18
CMP0031,2026-08-22,11455,130,1022.93
CMP0027,2025-12-18,5136,30,2246.88
CMP0011,2026-05-16,954,36,923.89
CMP0032,2026-01-22,4434,86,1747.81
CMP0027,2026-05-04,4997,31,2142.92
CMP0015,2026-03-22,25489,282,2108.37
CMP0026,2026-06-15,1851,1897,813.62
CMP0014,2026-02-17,17950,147,1189.0
CMP0027,2026-04-21,5647,38,2137.81
CMP0019,2026-02-09,22926,324,2101.74
CMP0016,2026-01-26,3185,120,1880.09
CMP0024,2026-03-01,7951,159,2554.0
CMP0001,2026-02-24,1946,44,644.38
CMP0031,2026-04-08,15101,197,1565.31
CMP0028,2026-04-11,1586,95,2171.75
CMP0008,2026-06-30,33492,323,2286.48
CMP0019,2025-12-12,29914,299,2194.25
CMP0030,2026-04-05,10163,133,1310.32
CMP0028,2026-05-20,2311,102,2654.47
CMP0019,2025-11-17,22362,317,2189.35
CMP0023,2026-03-04,985,37,789.46
CMP0024,2026-03-13,6922,165,3133.51
CMP0024,2026-01-03,6031,115,2398.9
CMP0020,2025-10-10,1515,67,1401.01
CMP0018,2026-03-01,5437,39,1985.7
CMP0008,2026-05-29,28279,312,2335.21
CMP0033,2026-04-29,4909,106,1452.32
CMP0018,2026-04-27,8579,54,2686.02
CMP0029,2026-07-04,4733,57,692.75
CMP0016,2025-12-10,3181,141,1989.4
CMP0027,2026-01-28,6461,43,2513.76
CMP0006,2026-03-05,46073,440,3326.38
CMP0030,2026-06-04,12616,153,1418.61
CMP0019,2026-02-01,26246,255,1739.23
CMP0033,2026-06-06,3448,59,1014.64
CMP0029,2026-04-25,6960,70,687.96
CMP0033,2026-07-23,5644,118,1689.51
CMP0011,2026-02-25,2250,83,1464.34
CMP0021,2026-04-24,6314,34,1308.16
CMP0024,2026-02-25,8924,166,2950.07
CMP0012,2026-01-05,1354,58,1161.55
CMP0032,2025-11-23,4355,70,1195.79
CMP0008,2026-02-07,24624,249,1946.82
CMP0010,2026-03-30,1802,90,2281.05
CMP0010,2026-03-27,2341,100,2522.36
CMP0031,2026-05-23,9420,126,1095.02
CMP0030,2026-02-23,15790,177,1470.72
CMP0001,2026-06-13,1653,38,533.45
CMP0004,2026-07-21,1006,52,1015.46
CMP0008,2026-02-26,24674,250,2104.86
CMP0008,2026-01-15,28453,290,2269.96
CMP0007,2026-01-13,7387,82,997.78
CMP0016,2026-02-04,3133,133,1750.8
CMP0013,2026-02-20,29274,383,3023.32
CMP0011,2026-01-03,1418,54,904.38
CMP0018,2026-07-01,8994,63,2544.83
CMP0017,2026-03-16,13100,233,2643.3
CMP0014,2026-05-28,19923,157,1177.62
CMP0018,2026-04-25,7603,41,1668.45
CMP0029,2026-02-23,10277,116,994.45
CMP0005,2026-03-15,12866,140,1113.38
CMP0005,2026-05-19,24430,227,1688.34
CMP0027,2026-01-17,5080,26,1477.22
CMP0011,2026-02-23,2236,73,1230.53
CMP0027,2026-02-05,5473,33,2168.82
CMP0005,2026-03-02,25972,213,1847.14
CMP0019,2026-02-28,17082,215,1558.67
CMP0032,2026-03-27,5597,100,1620.33
CMP0004,2026-05-23,880,42,616.39
CMP0012,2026-02-27,2781,110,1326.08
CMP0006,2026-02-15,27182,307,2321.26
CMP0020,2025-10-27,1433,64,1275.98
CMP0003,2026-05-06,5868,42,2976.04
CMP0017,2026-01-21,16926,277,2935.01
CMP0019,2025-11-25,23171,268,1899.62
CMP0005,2026-01-30,21227,229,1729.99
CMP0001,2026-05-19,3082,57,783.43
CMP0014,2026-02-13,14259,149,1146.43
CMP0008,2026-04-11,23901,244,1827.1
CMP0020,2025-10-30,1692,72,1447.01
CMP0008,2026-04-23,34398,326,2315.39
CMP0024,2026-03-20,10047,169,3180.63
CMP0008,2026-05-16,32914,275,1988.55
CMP0032,2026-03-05,5435,97,1527.4
CMP0011,2026-01-24,1118,36,895.79
CMP0016,2026-02-08,2926,108,1598.34
CMP0027,2025-12-23,9196,48,2364.51
CMP0018,2026-06-13,7447,47,1940.55
CMP0024,2025-11-28,9346,161,2724.47
CMP0022,2026-06-11,6812,104,1287.32
CMP0017,2026-05-16,13071,235,2425.56
CMP0030,2026-03-11,12935,168,1617.77
CMP0016,2026-04-07,4389,152,2198.15
CMP0029,2025-12-26,8199,99,925.26
CMP0027,2025-12-25,6326,44,2521.85
CMP0033,2026-05-14,4591,103,1631.07
CMP0023,2026-02-03,853,40,861.73
CMP0023,2026-01-08,945,43,719.38
CMP0027,2026-01-01,5869,36,2394.71
CMP0008,2026-03-19,34703,304,2577.16
CMP0014,2026-02-15,9049,93,773.03
CMP0026,2026-03-25,2476,47,811.18
CMP0014,2026-06-06,12124,109,892.45
CMP0022,2026-08-01,5486,96,1025.46
CMP0009,2026-02-25,24748,257,1673.79
CMP0011,2026-01-28,1609,77,1282.97
CMP0028,2026-02-08,1774,97,2147.17
CMP0025,2026-02-05,24370,299,2226.1
CMP0027,2025-12-27,3382,22,1520.66
CMP0012,2025-12-25,1575,63,1163.84
CMP0015,2026-05-02,23063,318,2429.65
CMP0028,2026-06-01,2574,106,2850.16
CMP0003,2026-06-20,7873,42,2168.36
CMP0005,2026-07-01,21873,179,1710.46
CMP0011,2026-05-13,1890,84,1458.66
CMP0005,2026-06-02,18708,214,1654.36
CMP0028,2026-04-03,2824,127,2865.62
CMP0031,2026-07-14,18225,177,1516.35
CMP0021,2026-04-18,3270,19,949.4
CMP0001,2026-07-13,2205,46,697.32
CMP0032,2025-11-16,2771,47,1068.27
CMP0032,2025-11-19,4121,82,1649.95
CMP0026,2026-05-24,1755,31,515.35
CMP0011,2026-03-14,1444,62,1151.34
CMP0004,2026-07-01,962,48,1062.25
CMP0030,2026-02-08,15422,158,1366.27
CMP0008,2026-06-23,28184,318,2142.79
CMP0029,2026-02-15,7588,94,829.72
CMP0023,2025-12-07,960,31,546.75
CMP0017,2026-05-13,10961,250,2925.63
CMP0030,2026-03-04,16695,200,1765.11
CMP0023,2026-03-29,778,32,641.59
CMP0021,2026-04-21,5392,28,1432.34
CMP0008,2026-04-19,29546,292,1873.79
CMP0017,2026-03-12,15308,266,3264.61
CMP0015,2026-03-24,28807,376,2991.5
CMP0010,2026-06-20,1750,76,1819.73
CMP0003,2026-07-05,4399,31,1854.7
CMP0023,2025-12-24,1075,40,770.09
CMP0011,2026-01-06,1899,75,1461.67
CMP0004,2026-06-23,879,50,1015.76
CMP0015,2026-06-05,48540,535,3432.81
CMP0029,2026-01-21,10975,138,1039.44
CMP0032,2025-12-02,5093,82,1421.09
CMP0003,2026-05-31,3704,25,2034.83
CMP0012,2025-11-21,1301,59,1108.96
CMP0005,2026-05-10,18857,150,1336.52
CMP0022,2026-05-19,8085,121,1303.68
CMP0009,2026-01-21,18249,251,1979.78
CMP0010,2026-04-15,1922,94,2468.4
CMP0026,2026-07-15,2253,45,807.47
CMP0022,2026-07-20,6872,92,1232.7
CMP0003,2026-07-17,6339,32,2623.67
CMP0028,2026-05-09,1840,98,2257.52
CMP0029,2026-05-22,8742,111,900.79
CMP0001,2026-04-11,2198,40,541.23
CMP0023,2026-02-02,689,31,809.98
CMP0026,2026-04-20,2097,45,719.72
CMP0015,2026-03-16,30921,442,3180.22
CMP0004,2026-06-07,559,33,766.29
CMP0031,2026-04-15,13459,165,1388.66
CMP0033,2026-04-25,2909,66,1081.88
CMP0018,2026-06-14,8041,41,1914.21
CMP0009,2026-02-24,20876,242,1757.58
CMP0032,2026-02-09,6097,108,1743.16
CMP0018,2026-05-22,9281,59,2593.4
CMP0003,2026-08-31,4776,33,2651.03
CMP0018,2026-02-07,8105,43,1769.8
CMP0011,2026-01-21,1762,74,1304.41
CMP0002,2026-04-06,3515,127,2695.25
CMP0018,2026-05-20,8427,52,2569.82
CMP0023,2026-01-21,983,38,779.91
CMP0015,2026-05-11,37204,376,2748.43
CMP0030,2026-05-30,8669,119,1157.65
CMP0001,2026-06-26,1585,38,760.59
CMP0033,2026-05-17,4242,88,1069.4
CMP0002,2026-05-26,2939,130,3270.33
CMP0027,2026-02-18,5210,37,2330.09
CMP0011,2026-05-22,2526,82,1536.67
CMP0027,2026-04-11,5671,29,1564.42
CMP0003,2026-08-23,3109,22,1829.29
CMP0008,2026-01-13,28348,292,2419.07
CMP0029,2026-06-06,6538,89,748.38
CMP0020,2025-12-10,906,45,1188.19
CMP0028,2026-01-03,1490,66,2017.12
CMP0024,2026-02-03,7068,158,2813.66
CMP0018,2026-04-02,11168,64,2511.31
CMP0017,2026-01-12,16420,273,3088.61
CMP0031,2026-08-19,16238,204,1646.25
CMP0024,2026-01-05,10387,177,3145.65
CMP0021,2026-05-21,5741,31,1358.28
CMP0010,2026-06-21,1095,60,1529.74
CMP0013,2026-02-24,25638,339,2768.64
CMP0008,2026-01-14,36586,375,2654.91
CMP0026,2026-04-01,2484,45,772.31
CMP0028,2026-03-13,2265,97,2735.35
CMP0006,2026-01-19,38880,416,3200.59
CMP0029,2026-03-10,6917,90,962.63
CMP0001,2026-06-29,1324,29,718.65
CMP0009,2026-01-16,20382,260,2007.55
CMP0021,2026-04-12,3283,19,1035.16
CMP0003,2026-07-31,7400,42,2739.12
CMP0025,2026-01-17,22788,223,1831.95
CMP0001,2026-03-20,2488,54,782.2
CMP0028,2026-02-13,2259,133,2983.39
CMP0003,2026-05-19,6493,40,3057.06
CMP0017,2026-02-28,10608,174,2200.16
CMP0031,2026-06-01,18067,199,1642.91
CMP0015,2026-05-30,26539,345,2636.58
CMP0024,2026-02-09,7528,165,3038.53
CMP0019,2025-12-11,21422,276,2000.31
CMP0027,2026-02-28,4941,25,1494.97
CMP0017,2026-03-25,13419,262,3022.08
CMP0021,2026-05-27,2806,20,1268.15
CMP0027,2026-04-20,5999,29,2192.94
CMP0016,2026-03-14,1961,87,1598.33
CMP0011,2026-02-24,1681,57,1453.98
CMP0018,2026-05-27,9667,66,2716.07
CMP0008,2026-02-01,35731,282,1931.36
CMP0018,2026-02-20,6672,45,2315.53
CMP0023,2025-12-23,1090,45,833.41
CMP0027,2026-04-23,4783,30,2136.63
CMP0015,2026-05-18,31719,427,3163.29
CMP0029,2026-04-14,10471,106,1086.14
CMP0029,2026-03-23,9647,103,1105.39
CMP0004,2026-04-26,800,43,704.55
CMP0005,2026-02-26,24616,242,1734.1
CMP0001,2026-04-18,1885,37,506.52
CMP0014,2026-04-13,13983,144,1137.27
CMP0024,2026-04-02,5764,127,2892.83
CMP0011,2026-01-10,1378,57,1106.66
CMP0012,2026-03-02,1729,80,1042.28
CMP0026,2026-06-08,2295,53,751.47
CMP0001,2026-05-27,2060,44,674.15
CMP0008,2026-03-29,23017,243,1840.18
CMP0031,2026-05-27,15505,191,1541.74
CMP0005,2026-07-17,26354,243,1831.74
CMP0015,2026-02-25,32440,360,2978.74
CMP0002,2026-04-29,2901,136,3179.98
CMP0020,2025-11-10,1084,62,1407.36
CMP0011,2026-02-05,2313,77,1291.85
CMP0012,2025-12-18,2146,98,1269.2
CMP0028,2026-06-15,2972,131,2819.67
CMP0013,2026-03-06,23134,269,2465.91
CMP0033,2026-07-02,5750,99,1410.82
CMP0029,2026-06-10,10295,104,979.0
CMP0001,2026-03-10,1856,41,670.13
CMP0006,2026-03-25,40597,385,3158.29
CMP0024,2026-04-05,5751,127,2369.82
CMP0029,2026-01-31,6239,75,756.06
CMP0014,2026-04-10,17663,163,1244.13
